,Ano,UF,Tv_assinatura,TV_antena_parabolica,Domicilio_com_internet,celular_com_internet,Uso_de_3G_ou_4G,internet_banda_larga,microcomputador,Tablet,outro_equipamento,Renda_mensal
131714,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,566.0
131717,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,520.0
131719,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1170.0
131722,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1500.0
131723,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,3000.0
131724,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,300.0
131725,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1200.0
131726,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,416.0
131729,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Não,Não,Não,1576.0
131731,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,786.0
131741,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,965.0
131744,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,305.0
131747,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,672.0
131749,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Não,Não,Não,194.0
131750,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,483.0
131751,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,2000.0
131753,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,322.0
131757,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1150.0
131758,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,370.0
131761,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1125.0
131764,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Não,Não,Não,833.0
131766,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,606.0
131768,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,800.0
131769,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Sim ,Não,4200.0
131770,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Não,Não,Não,4200.0
131771,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,1625.0
131773,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1250.0
131774,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,2537.0
131775,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1133.0
131792,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,733.0
131793,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Não,Não,Não,900.0
131794,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1300.0
131795,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,788.0
131799,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1500.0
131801,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1300.0
131805,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,733.0
131807,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1300.0
131808,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1450.0
131811,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,237.0
131814,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,262.0
131816,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,829.0
131818,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,600.0
131819,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,933.0
131820,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,200.0
131821,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1800.0
131823,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,772.0
131826,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1350.0
131828,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1775.0
131830,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,966.0
131831,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,475.0
131833,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,701.0
131834,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Não,Não,Não,174.0
131836,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Não,Não,Não,1467.0
131837,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,434.0
131839,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1800.0
131840,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1762.0
131841,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Não,Sim ,Sim ,Não,966.0
131842,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Não,Não,Não,1000.0
131843,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,2050.0
131844,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,911.0
131846,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,950.0
131848,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,1790.0
131849,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1094.0
131851,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1400.0
131852,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1500.0
131853,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1033.0
131856,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1400.0
131857,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1894.0
131858,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,370.0
131859,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,2066.0
131860,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,2060.0
131863,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,673.0
131864,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,550.0
131865,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Não,Não,Não,1250.0
131867,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1100.0
131868,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,2480.0
131869,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,9950.0
131871,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2175.0
131872,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1338.0
131874,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,18965.0
131876,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1250.0
131880,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2733.0
131884,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,3175.0
131885,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1983.0
131886,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,2075.0
131887,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,5133.0
131888,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,2966.0
131889,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,4783.0
131891,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2425.0
131894,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2550.0
131897,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Sim ,5666.0
131898,2015,Rio Grande do Sul,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1200.0
131901,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,462.0
131906,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,2450.0
131907,2015,Rio Grande do Sul,Sim,Não,Sim,Não,Sim ,Não,Sim ,Não,Não,462.0
131908,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2200.0
131911,2015,Rio Grande do Sul,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,4500.0
131912,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,1794.0
131913,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1200.0
131914,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1575.0
131917,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1469.0
131918,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,3900.0
131920,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1116.0
131921,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,733.0
131923,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,228.0
131926,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,457.0
131927,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,333.0
131928,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,788.0
131930,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1866.0
131931,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Não,Sim ,Não,410.0
131932,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1800.0
131935,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,868.0
131937,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1600.0
131939,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2000.0
131942,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,1250.0
131943,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,5746.0
131944,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,854.0
131945,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,900.0
131946,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,10000.0
131947,2015,Rio Grande do Sul,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,2700.0
131949,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,2116.0
131950,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,9550.0
131952,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,3150.0
131953,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,6125.0
131954,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,900.0
131957,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Não,Não,Não,141.0
131958,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1850.0
131959,2015,Rio Grande do Sul,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,2520.0
131967,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Não,Não,Não,331.0
131968,2015,Rio Grande do Sul,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,996.0
131970,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1350.0
131971,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1000.0
131972,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1166.0
131974,2015,Rio Grande do Sul,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,3400.0
131975,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1700.0
131976,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1750.0
131977,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1400.0
131978,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,525.0
131981,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,5600.0
131983,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,700.0
131987,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,2000.0
131988,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2166.0
131990,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1666.0
131991,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,925.0
131994,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1050.0
131996,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1510.0
131999,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1900.0
132000,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,4750.0
132003,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1050.0
132004,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,894.0
132009,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,560.0
132010,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,454.0
132013,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Não,Sim ,Não,596.0
132015,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1600.0
132018,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2166.0
132019,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,514.0
132020,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1115.0
132021,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,630.0
132023,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,1587.0
132025,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1651.0
132031,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1333.0
132032,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,896.0
132034,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1083.0
132035,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1400.0
132036,2015,Rio Grande do Sul,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,3002.0
132040,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,500.0
132041,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,6750.0
132042,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,2156.0
132044,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Sim ,3000.0
132045,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,1232.0
132046,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,5000.0
132047,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,241.0
132049,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Não,Sim ,Não,2200.0
132050,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1015.0
132052,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Não,Sim ,Não,883.0
132055,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1100.0
132059,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2400.0
132060,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,788.0
132062,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2000.0
132063,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1050.0
132066,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,690.0
132067,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,472.0
132069,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,4394.0
132072,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,860.0
132073,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,853.0
132074,2015,Rio Grande do Sul,Sim,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,2365.0
132075,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,5850.0
132076,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1800.0
132081,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,766.0
132082,2015,Rio Grande do Sul,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1216.0
132084,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,633.0
132087,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1006.0
132089,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1345.0
132092,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1080.0
132093,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,929.0
132095,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1800.0
132097,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1333.0
132099,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,120.0
132100,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,2258.0
132107,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Sim ,Não,Sim ,Não,Não,1396.0
132114,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,645.0
132118,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,3000.0
132119,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1073.0
132121,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,999.0
132122,2015,Rio Grande do Sul,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,2066.0
132123,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1466.0
132127,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,715.0
132129,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,2030.0
132130,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,934.0
132132,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1929.0
132133,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2045.0
132134,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1166.0
132137,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,458.0
132138,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1800.0
132143,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,666.0
132144,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1366.0
132153,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1156.0
132160,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,978.0
132162,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,943.0
132164,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,715.0
132165,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,0.0
132168,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1500.0
132173,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,994.0
132174,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,900.0
132178,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,435.0
132179,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1185.0
132180,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,349.0
132184,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Não,Sim ,Não,Não,Não,2540.0
132192,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,366.0
132193,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1625.0
132196,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,675.0
132197,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,450.0
132198,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,240.0
132199,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,350.0
132202,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,786.0
132203,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,525.0
132205,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,460.0
132206,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,2179.0
132208,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1250.0
132209,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,962.0
132210,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2500.0
132212,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,562.0
132213,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,900.0
132215,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,334.0
132217,2015,Rio Grande do Sul,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,788.0
132218,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,200.0
132219,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2000.0
132222,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,750.0
132223,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,733.0
